Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",5.669619544492155,0.8533826205910019,5.01279783696993,0.3342737826816383,23100,5,5
"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",5.559614747894239,1.2247922679125114,4.992023969821622,0.3002803934491043,21296,5,5
"[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",5.356179583957615,1.448348086637651,4.974354498390594,0.32289591013765995,64008,6,4
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",5.577672702648964,1.0418283653973939,5.009351639294267,0.30442746425392064,59673,5,5
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",5.355975627900873,1.4977610319757224,5.005676619198557,0.29732403353359665,86575,6,4
"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",5.346476754834602,1.5521401378313768,5.010780644992181,0.32024696394340285,68499,6,4
"[1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",4.830530056530402,2.0757171413598887,4.998353199904555,0.33469544923764005,55739,7,3
"[1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",5.60124842941095,1.0004832918918212,5.017740128202019,0.2954311863294887,71465,5,5
"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",5.468731889687077,1.3725602934573666,5.0140648474784495,0.3344595730129709,31821,6,4
"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",5.480113282316518,1.3300044041325405,5.018470703126467,0.29590949485206686,79140,6,4
"[1, 0, 1, 1, 1, 0, 1, 0, 1, 1]",4.865089224816198,2.0787136145009093,4.985198400567663,0.3107770267734684,73101,7,3
"[1, 0, 1, 1, 1, 0, 1, 1, 0, 0]",5.281425102102554,1.5964706242208584,4.989346970665291,0.31729987308558716,27698,6,4
"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",4.902143107382295,2.0345585726019326,5.014179488722785,0.3208446849743113,78204,7,3
"[1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",5.089248765165453,1.8989941963009687,5.020707101534725,0.32692155207198537,81413,7,3
"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",4.224102509765823,2.567038115631714,5.0066480429242715,0.32084405202299277,77494,8,2
"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",5.542377545818188,1.1670456938992246,4.977991112418454,0.3109834187277413,49350,5,5
"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",5.4263026091524855,1.3925042478117,4.983923145697294,0.31817046420632183,11116,6,4
"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",5.3864790992943075,1.4432997770193696,5.000886462117697,0.31034608095211835,77930,6,4
"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",5.1509053842613195,1.8726909822240363,4.996866328717762,0.31978124120744106,48363,7,3
"[1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",5.274054127251555,1.6900270128531159,5.008191515315414,0.3118991126739889,13343,6,4
"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",4.962418994283902,2.0419115356906863,4.995497516518466,0.31284806167588947,70465,7,3
"[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",5.082251021229531,1.866548780788333,4.9953303647055325,0.3263139205135754,88531,7,3
"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",4.149535960618275,2.5533199460667793,5.016890317856244,0.31733614881363936,93853,8,2
"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",5.462333273104472,1.2426516048784662,4.977848716162717,0.3032757802844682,45593,6,4
"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1]",5.089245006659557,1.8857538208372253,4.995345825610298,0.31883481041931583,37643,7,3
"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",5.157228115070326,1.8493825898087664,5.003550208147581,0.31275690605980827,22292,7,3
"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",4.298899265984182,2.539168111877505,4.986036712812809,0.31481768649247827,53596,8,2
"[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",4.918847054080301,2.0647694095086955,4.991429713781441,0.32363600446686336,68861,7,3
"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",4.499367072680246,2.414892084637671,4.997496034869678,0.3264035012255944,86346,8,2
"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",4.321815093458489,2.516961263295794,4.994591210325199,0.30414420424494615,29773,8,2
"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",2.772122602891546,2.865651926126271,5.009143728693112,0.3180462986308029,10845,9,1
