Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",9.518747475639199,2.6655954922494884,6.85315198338971,6.341751945230043,1.2514332020659875,32337,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",9.2876363932815,3.244728952456859,6.042907440824642,6.452273937600229,1.2532319721038596,84467,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",9.365273151712998,2.865516739000774,6.499756412712224,6.425686609248824,1.244667662947322,52769,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",8.935168561081975,3.7160480267143985,5.219120534367576,6.483082149769286,1.2662898071926412,67348,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",9.668011905032238,2.3665877043914327,7.301424200640804,6.415690231533329,1.2194125707100372,12309,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",9.737164724651375,2.607225632286233,7.1299390923651425,6.482611563776913,1.298072498148419,96832,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",9.486977597422174,2.860597745096392,6.6263798523257815,6.442115176503437,1.2892278588256292,92586,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",9.450362530308222,2.9457677008026977,6.504594829505525,6.476880605245226,1.3249692582318027,44445,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",9.426214767237616,2.6340883904007604,6.792126376836855,6.4510667011514355,1.3369471775105628,34891,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",9.13816544661043,3.116682179457837,6.021483267152592,6.306241956053884,1.2369111961933912,85366,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",9.276649934304997,3.012316937986107,6.26433299631889,6.4300370424749635,1.295521472576588,95459,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",8.94592170697334,3.5712780333725127,5.374643673600827,6.412946171048046,1.266426776465724,19277,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",9.603293724287122,2.820037495555798,6.783256228731323,6.513407585369357,1.2001184353054326,60059,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",9.432671075657392,3.0739996302699315,6.358671445387461,6.422823480154434,1.2696917516340092,91112,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",9.32669319560797,3.0856781070577872,6.241015088550182,6.482577626890598,1.3048361676637212,29729,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",8.967497738734266,3.636630680792698,5.3308670579415685,6.482486599179638,1.219091351775564,23445,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",9.516354091079888,3.26566031331138,6.250693777768508,6.5527265849648835,1.1333122645567082,69612,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",8.795639182169218,3.6742805371408758,5.121358645028343,6.468185559458267,1.2094399827337285,48972,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",9.036418954888527,3.5812759756476624,5.455142979240865,6.475828067157627,1.2090178991232652,44481,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",8.154547465141361,4.384532575677935,3.770014889463426,6.426267552996827,1.2308570816111915,33381,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",9.650569873632174,2.4017550326165775,7.248814841015596,6.444739555756883,1.2162519532805047,16565,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",9.465102001869187,2.642398749214322,6.822703252654865,6.326411371338839,1.2658953746398496,90735,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",9.365089194064993,2.762287525387953,6.60280166867704,6.347912253059664,1.2288595156610709,40930,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",9.447706920295397,3.383955185158193,6.063751735137204,6.413550313032248,1.232122376982067,6600,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9.463964304323369,2.759137129800278,6.704827174523091,6.422227775685811,1.2105853347091924,42019,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",9.395765846246352,3.0208776322814512,6.374888213964901,6.503763447490211,1.3109044778072652,48861,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",9.221952614953798,2.945730675725407,6.276221939228391,6.403451252858254,1.266313926535387,32189,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",8.932346159699568,3.7056707233139337,5.2266754363856345,6.338942106455612,1.2378783645106226,85211,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",9.765261206030523,2.6760257525501148,7.089235453480408,6.511027293829112,1.3242520359118437,7451,4,6
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",9.24728775843663,3.29102245850867,5.956265299927961,6.4583834469612915,1.2932638956609672,72472,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",9.417220663617593,2.8234244470152765,6.593796216602317,6.358690905704095,1.2586433846790182,73425,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",8.998744101634497,3.758522559521993,5.240221542112504,6.504066016334522,1.2607669918989446,32165,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",9.200957480831045,2.9222898276826097,6.278667653148435,6.412196079595766,1.236652708217048,70254,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",8.644966071833123,3.574418539087912,5.070547532745211,6.408664987714912,1.2138729732005533,50070,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",9.013141871693694,3.410913550756501,5.6022283209371935,6.353773786475179,1.3023419945351213,57456,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",7.903968393061464,4.228935055726654,3.67503333733481,6.43789248202238,1.2562698901056344,20926,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",9.605036184584856,2.76478112686524,6.840255057719617,6.440799471829628,1.3347093110392516,96489,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",9.287470930629109,3.1812749793896913,6.1061959512394175,6.458511253484832,1.1843638353633472,21000,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",9.252576584277369,3.083143996689069,6.1694325875883,6.404106333138009,1.241367483096769,54896,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",8.88138555625425,3.516177794631937,5.365207761622313,6.378877870736523,1.2726963939278082,19803,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",9.508118663868418,2.9993979930371992,6.508720670831218,6.3656054581562875,1.2034503219560126,99188,5,5
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",9.082262342607795,3.2590955072539782,5.823166835353817,6.413760151614541,1.264105363753825,13526,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",9.282014393189774,3.6481057802997494,5.633908612890025,6.503895147950711,1.2404569758296193,49992,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",7.902055975101395,4.284668023898201,3.6173879512031943,6.395282960100476,1.2596663319770665,40453,7,3
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",9.288279698521556,3.1798571293612055,6.108422569160351,6.472578323378587,1.298040731285723,46553,5,5
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",8.718307332870072,3.744237377743049,4.974069955127023,6.384742691331109,1.2469283045013269,99407,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",8.88325616603181,3.4264804250916767,5.456775740940133,6.393022915554599,1.2844305439090418,524,6,4
"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",8.10704546783955,4.312577852138325,3.7944676157012243,6.501628956044637,1.2106070394599082,37180,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",8.767166446795088,3.567917415868407,5.199249030926681,6.452384485675446,1.3432529970931073,66848,6,4
"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",8.326428797001503,4.382650035951454,3.9437787610500488,6.443654342345738,1.3142601313148097,658,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",7.8746277759530505,4.346600555757785,3.5280272201952654,6.3274203788585615,1.247697217324198,5490,7,3
"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",6.45341068240494,5.115394930685923,1.3380157517190172,6.361476739685053,1.234586623212083,4754,8,2
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",9.69511123114699,2.504793506983889,7.190317724163101,6.431800646276846,1.3008198165978007,71170,3,7
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",9.552309983680253,2.815388395615042,6.736921588065211,6.415281147263231,1.2270899849814276,23347,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",9.583910997452477,2.864833370154058,6.71907762729842,6.427089495139243,1.2686830614037152,82920,4,6
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",9.151234158030428,3.043933021863544,6.1073011361668845,6.3273992263781995,1.2857886090214246,40464,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",9.508036201963808,2.6763965703655765,6.8316396315982315,6.3892510911800375,1.356185742095642,30705,4,6
"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",9.486003695102713,3.138793342229403,6.34721035287331,6.474371852682939,1.308327267220391,55981,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",9.166454616056518,3.2955632308077556,5.870891385248762,6.426499459365564,1.3439967159693984,21244,5,5
"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",8.808233851450495,3.6183372428729,5.1898966085775955,6.380290902151508,1.2158900067355216,84312,6,4
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",9.814228740923898,2.5835699242286285,7.23065881669527,6.433016140624392,1.2154391603377908,61880,4,6
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",9.064899542647659,3.1165083969283236,5.948391145719335,6.413035845669368,1.292878511040196,27545,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",9.68924665703091,2.9745959104375115,6.714650746593399,6.500201394946097,1.272151597085185,49911,5,5
"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",9.072423526126858,3.649555925934628,5.42286760019223,6.458171280571174,1.308458834321272,25224,6,4
